,content,id,lat,location,lon,time,user,user_id
269,@Chicagomuscle @cybah His roof was blown off in the last storm.,971758834749501440,,"Other, not MA or NY",,2018-03-08 14:45:35,Multimodalmama,820141303866462208
270,RT @KBuhlWBZ: Won't be getting to Framingham for storm coverage this way. https://t.co/88UmRWtDSj,971758764239056896,,Boston,,2018-03-08 14:45:18,wbznewsradio,26513255
271,@growingwisdom Any early thoughts on the storm brewing for Monday-Tuesday? Think travel will be impacted Tues. morn… https://t.co/41Lzj5ctPe,971758706881957888,,Boston,,2018-03-08 14:45:04,macslocum,1564121
272,Power check!  Did you lose power during this storm?,971758612229120001,,Boston,,2018-03-08 14:44:42,GetUpCrew969,1229986141
273,"Winter Storm Quinn left a fresh coat of snow on campus overnight, proving spring isn’t here yet... ❄️❄️❄️ #Boston… https://t.co/MyzZRNhcXO",971758577386971136,,Boston,,2018-03-08 14:44:33,ApplyToBU,82121508
274,My neighbor is an angel! Every storm he snowblows our front walk &amp; others &amp; even clears out parking spots! https://t.co/Ljw4VCE650,971758277783584768,,Boston,,2018-03-08 14:43:22,bishoffpr,15473740
276,How much snow did your town get? https://t.co/Xj58NlxHHG,971758106823790592,,Boston,,2018-03-08 14:42:41,NBC10Boston,4746090250
277,"Happy Snow Day, Boston!

Today is Boston's third snow day of the year. Our next significant chance of a snow day is… https://t.co/CDLC7IRpmn",971758090046590976,,Boston,,2018-03-08 14:42:37,SnowDayBoston,2385285175
278,Day 1152 #JMMiracleMorning #MiracleMorning Today's Lesson : There Are Some Things You Can Only Learn In A Storm https://t.co/OA9YKdhUMf,971758076301848576,,Boston,,2018-03-08 14:42:34,JoselinMane,7871702
279,"Due to the storm, today’s Speaker Series event with Sam Zell has been postponed. We hope to have a rescheduled date… https://t.co/MzLAAW8OHP",971758028939841537,,Cambridge,,2018-03-08 14:42:23,EshipMIT,70971351
280,"Working remotely from home after the storm? Contact the IT Service Center, if you need any tech help from 8am-6pm t… https://t.co/QgPdRSjVbx",971757923608211457,,Cambridge,,2018-03-08 14:41:58,hksit,619149141
281,The force is strong with @MedfordMass DPW!  Thanks to them for working hard throughout the storm making sure our st… https://t.co/4F7DnDKC0X,971757755089457152,,NY,,2018-03-08 14:41:17,MedfordPolice,920425531
282,@Kerri7News @7News Would be great if the media could add some #CitizenScience data to https://t.co/WAZqjqV98y to he… https://t.co/WHTZuqYL0W,971757522498588678,,Boston,,2018-03-08 14:40:22,MACitSci,881507222794235904
283,We were talking in the back studio. Whats the best board game you played growing up or during a snow storm? I liked… https://t.co/A5cTbP5qUl,971757380961734659,,NY,,2018-03-08 14:39:48,JBird382,401705035
284,Snow Totals From March 7-8 Nor'easter https://t.co/V2duBm2eUY,971757309625032704,,Boston,,2018-03-08 14:39:31,TheBull1017,2565327282
285,"@NYRaiderette @billyraz Accurate, I am working from home today because of the storm.....",971757189735084033,,Boston,,2018-03-08 14:39:03,Harsh_Voice,228601139
286,Won't be getting to Framingham for storm coverage this way. https://t.co/88UmRWtDSj,971757086647488512,,Boston,,2018-03-08 14:38:38,KBuhlWBZ,752504060914331649
287,"Temporary housing assistance for almost 10,000 displaced Puerto Ricans is scheduled to end March 20. Without financ… https://t.co/0iO7wFLSwk",971757034998784005,,Boston,,2018-03-08 14:38:26,csmonitor,14857525
288,Snow Totals From March 7-8 Nor'easter https://t.co/nuqscSnddg,971756948742967296,,Boston,,2018-03-08 14:38:05,Kiss108,19667589
289,Ok #Massachusetts opportunities for more #Storm reports from 'Winter Storm Quinn' add your #Photos4Science to… https://t.co/0nGlI75vkB,971756891620761600,,Boston,,2018-03-08 14:37:51,MACitSci,881507222794235904
290,"Sure, it’s pretty. But more importantly, last night’s storm prompted… https://t.co/Om0F25bxbY",971756873161625600,,Boston,,2018-03-08 14:37:47,looksnbooks,117428653
291,RT @AlyshaNBCBoston: Haven’t seen trees do this since the “October Surprise” storm when @garvin77 &amp; I lived in Buffalo in 2006! We were wit…,971756296872579072,,Boston,,2018-03-08 14:35:30,garvin77,19241998
292,@seracongi It is! And calories don’t count during storm coverage,971756128974581761,,Boston,,2018-03-08 14:34:50,AnnaMeiler,315470789
293,morning snow from yesterdays storm .... #charlestown #massachusetts https://t.co/oMhGrT24vh,971756122372796416,,Boston,,2018-03-08 14:34:48,destinybonita28,975316110
294,"Thanks to another New England storm I don’t have power, so my @MagiciansSYFY reaction will be late. I just want to watch them sing! 😢",971756098867916800,,Boston,,2018-03-08 14:34:42,marciedefeo,24632278
295,RT @wbznewsradio: Snow Totals From March 7-8 Nor'easter https://t.co/vNWy1OPnqa,971756078655524865,,"Other, not MA or NY",,2018-03-08 14:34:38,PeepingThomm,1356869497
297,Huge tree crashed through the roof of a home on #WoodwardSt in #Newton. Couple &amp; their son got out safely. #storm… https://t.co/VCUWmJpJ4b,971756027304701952,,Boston,,2018-03-08 14:34:25,KimWBZ,534392656
299,One way to fight the storm! https://t.co/EoiYNmB7ae,971755827265789952,,Boston,,2018-03-08 14:33:38,JunctionSouthie,2769462417
300,@AnnaMeiler It’s perfect comfort food for storm coverage!,971755601637335040,,Boston,,2018-03-08 14:32:44,seracongi,28078802
301,Winter Storm- no problem! power outage- no problem! Nothing stopping @Laurenjune411 @CVSBillpetersen and I from thi… https://t.co/dF49s366Zw,971755474323496962,,Boston,,2018-03-08 14:32:14,cvsbrian,4818048979
302,All Massachusetts RMV Offices Closed Thursday Due to Weather https://t.co/fC2uKC1LvV https://t.co/zZ1TvDBHKM,971755336947372032,,Boston,,2018-03-08 14:31:41,wzlx,19079788
303,Snow Totals From March 7-8 Nor'easter https://t.co/vNWy1OPnqa,971755333487087629,,Boston,,2018-03-08 14:31:40,wbznewsradio,26513255
304,All Massachusetts RMV Offices Closed Thursday Due to Weather https://t.co/O62zAvJY9U,971755113437114371,,Boston,,2018-03-08 14:30:48,bostonevolution,1017877152
306,Good morning everyone I have no school cause of a snow storm,971754965281705985,,Boston,,2018-03-08 14:30:12,Nickjwwe,958176282994528257
307,"Our apologies but due to impacts from a winter storm in Boston, we will be bit delayed in responding to your inquir… https://t.co/IGacc4Df9k",971754724805537792,,Cambridge,,2018-03-08 14:29:15,Sedo,15597810
308,Winter storm warning in effect all morning for Boston and eastern Massachusetts; state workers told to stay home -… https://t.co/Qmbj4ioYez,971754277390692352,,Boston,,2018-03-08 14:27:28,Noreen_Chase,12304742
309,MBTA Commuter Train Derails in Wilmington https://t.co/kfSGVu2Ezb https://t.co/P1S3D5n79F,971754147845431296,,Boston,,2018-03-08 14:26:57,977RnB,815975843314991104
310,Stayed at mums for the storm and holy crap what the snow has done around here is wild!,971754131001049088,,Somerville,,2018-03-08 14:26:53,aceventura8790,2269568508
311,"The beauty after the storm. 
.
.
.
.
.
#boston #winter #noreaster #snowscape #winterwonderland… https://t.co/qM5pxFCWcU",971754018786758656,-71.0617,Boston,42.3578,2018-03-08 14:26:27,FollowSusanne,14132855
312,"Due to today‘s winter storm, the session scheduled for today is cancelled and will be held tomorrow at 11:00am. Tun… https://t.co/34Evb68uwH",971754007990501376,,NY,,2018-03-08 14:26:24,MA_Senate,2388295218
314,A little Nor’easter didn’t hurt nobody! Red wishes everyone a safe recovery after yesterday’s storm. . . .… https://t.co/dKs3tW73ju,971753680025235456,,Boston,,2018-03-08 14:25:06,FaneuilHall,76212176
